movieId,imdbId,tmdbId
3712,102951,25562
3713,100046,51763
3714,94882,73079
3715,92710,38921
3716,93011,35463
3717,187078,9679
3718,179074,24587
3719,182295,51333
3720,145503,17771
3721,162711,31610
3722,143422,60005
3723,99726,10264
3724,77362,31657
3725,82009,29204
3726,74156,17814
3727,93605,11879
3728,102592,21128
3729,67741,482
3730,71360,592
3731,82220,31593
3732,77588,12611
3733,70509,14328
3734,82945,32047
3735,70666,9040
3736,43338,25364
3737,56195,43002
3738,72226,5121
3739,23622,195
3740,90728,6978
3741,69762,3133
3742,15648,643
3743,204175,10571
3744,162650,479
3745,120913,7450
3746,188030,31023
3747,186253,25636
3748,165384,41160
3749,189142,47439
3751,120630,7443
3752,183505,2123
3753,187393,2024
3754,131704,17711
3755,177971,2133
3756,200669,29946
3757,68230,25993
3758,97100,28774
3759,39404,46929
3760,76257,11598
3761,106469,9702
3762,50292,117026
3763,89118,9873
3764,101846,16820
3765,99797,14864
3766,87727,15379
3767,89604,12764
3768,94792,27352
3769,72288,8348
3770,87175,24099
3771,71569,17897
3772,64904,28050
3773,99800,16094
3774,102065,16096
3775,38718,20343
3776,40580,13757
3777,93608,11822
3778,40664,90980
3779,46213,26270
3780,42897,37744
3781,70679,494
3782,69257,493
3783,159382,12706
3784,219854,4244
3785,175142,4247
3786,179116,20770
3787,215369,1050
3788,60176,1052
3789,59575,20540
3790,212974,23655
3791,87277,1788
3792,38499,32275
3793,120903,36657
3794,200530,44490
3795,168794,47585
3796,120894,1448
3797,163676,36047
3798,161081,2655
3799,210234,12599
3800,205735,33828
3801,52561,93
3802,104299,9278
3803,68659,90715
3804,79257,59181
3805,82622,22167
3806,64615,18118
3807,76716,11940
3808,54749,24167
3809,103241,10276
3810,105813,19380
3811,80310,13783
3812,68555,11624
3813,77742,15867
3814,73312,11686
3816,89276,29263
3817,117817,46754
3818,34055,18702
3819,92048,11830
3820,205461,16110
3821,144528,12107
3822,144201,10401
3823,171865,32640
3824,174480,10641
3825,200550,6282
3826,164052,9383
3827,186566,5551
3829,156757,43079
3830,206226,27723
3831,195234,2360
3832,57603,28043
3833,52646,33468
3834,80472,21866
3835,106627,33408
3836,65938,11589
3837,95863,15158
3838,110823,16139
3839,138703,16146
3840,95925,26515
3841,99005,11856
3843,86320,13567
3844,98384,10860
3845,49189,8420
3846,85470,18391
3847,71650,20850
3848,111187,39473
3849,38975,27452
3850,65206,77571
3851,251739,38548
3852,234853,20438
3853,165986,274868
3854,130444,2211
3855,204709,46991
3857,163983,10391
3858,173716,14195
3859,233687,15665
3860,138681,45905
3861,191397,10393
3862,199314,18168
3863,209958,8843
3864,188640,10643
3865,236388,23618
3866,178050,117262
3867,176426,30946
3868,95705,37136
3869,102510,37137
3870,32881,23283
3871,46303,3110
3872,53318,14698
3873,59017,11694
3874,118018,47434
3875,62885,39891
3876,120867,76891
3877,88206,9651
3878,49967,26865
3879,160009,11398
3880,236008,161687
3881,168515,26244
3882,204946,1588
3883,162903,287821
3884,198386,19150
3885,234137,25128
3886,161216,18153
3887,157182,30910
3888,209322,41282
3889,144964,12211
3890,259207,137236
3891,216772,9995
3892,187696,1698
3893,171580,10480
3894,190798,80713
3895,204626,10685
3896,202677,1619
3897,181875,786
3898,211938,14805
3899,191037,51179
3900,197384,46119
3901,134630,18074
3902,210717,170767
3903,182508,77332
3904,188694,27665
3905,181836,29015
3906,164212,10562
3907,170452,201724
3908,192731,12212
3909,206420,14629
3910,168629,16
3911,218839,13785
3912,210567,34299
3913,211219,15752
3914,222850,22597
3915,210075,19348
3916,210945,10637
3917,93177,9003
3918,95294,9064
3919,104409,11569
3920,107209,10434
3921,56860,26484
3922,57887,39113
3923,53219,38126
3924,58440,53617
3925,88184,469
3926,55608,2160
3927,60397,2161
3928,40068,3073
3929,32234,911
3930,46876,10973
3931,52846,34077
3932,24184,10787
3933,52969,43109
3934,50610,43230
3936,36261,15855
3937,88024,9507
3938,84695,27475
3939,93996,27764
3940,100639,27767
3941,91990,40760
3942,100663,40446
3943,215545,24664
3944,210584,21370
3945,259974,20455
3946,208988,10461
3947,67128,1485
3948,212338,1597
3949,180093,641
3950,170691,10687
3951,202641,63956
3952,208874,6521
3953,205271,10763
3954,162236,100975
3955,213790,16888
3956,160484,10383
3957,66832,21142
3958,75754,78140
3959,54387,2134
3960,113269,18801
3961,89200,18498
3962,93091,28605
3963,58708,42797
3964,41094,13465
3965,38988,27033
3966,37638,20367
3967,249462,71
3968,230030,1636
3969,223897,10647
3970,82307,19204
3971,81376,13762
3972,111512,12207
3973,229260,11531
3974,192255,24100
3975,219952,10783
3976,192949,47302
3977,160127,4327
3978,146984,4958
3979,185431,9678
3980,203019,11978
3981,199753,8870
3982,197096,77434
3983,203230,14295
3984,66995,681
3985,74452,11372
3986,216216,8452
3987,186894,10862
3988,170016,8871
3989,230591,34045
3990,213203,16340
3991,211181,10481
3992,213847,10867
3993,180073,10876
3994,217869,9741
3995,265101,79920
3996,190332,146
3997,190374,11849
3998,228750,11983
3999,190865,11678
4000,86993,2669
4001,88936,20721
4002,93748,2609
4003,96094,12714
4004,120090,92603
4005,93428,708
4006,92106,1857
4007,94291,10673
4008,96969,2604
4009,96219,10132
4010,88850,11064
4011,208092,107
4012,95927,40820
4013,156807,37716
4014,241303,392
4015,242423,8859
4016,120917,11688
4017,183659,12509
4018,207201,3981
4019,181536,711
4020,219699,2046
4021,247196,5001
4022,162222,8358
4023,218967,5994
4024,200720,25520
4025,212346,1493
4026,223530,25660
4027,190590,134
4028,210299,62677
4029,120202,21991
4030,219653,10577
4031,149624,21355
4032,218182,29122
4033,146309,11973
4034,181865,1900
4035,218378,44853
4036,189998,10873
4037,93223,26719
4038,97662,31583
4039,83564,15739
4040,101757,15413
4041,84434,2623
4042,53580,11209
4043,90670,13715
4044,75783,19108
4045,72735,8043
4046,49233,43258
4047,107007,10655
4048,110115,75490
4049,73605,42261
4050,218625,34794
4051,56600,
4052,218817,9989
4053,238948,18828
4054,206275,9816
4055,194218,20637
4056,237572,5955
4059,213446,220976
4060,104765,66599
4061,102388,17474
4062,95690,11191
4063,105165,2613
4064,69897,22021
4065,71517,22048
4066,95348,17006
4067,108451,26333
4068,186589,16723
4069,209475,2018
4070,118614,31768
4072,157122,47595
4073,178642,18856
4074,234805,10499
4075,188506,37949
4076,162024,83500
4077,216800,47943
4078,92545,74340
4079,92546,5709
4080,92605,11215
4081,92608,26477
4082,92618,10937
4083,92641,4639
4084,92644,96
4085,86960,90
4086,92654,11028
4087,92655,57240
4088,92656,67307
4089,92690,19324
4090,92695,19933
4091,92718,12919
4092,92746,15785
4093,92783,31701
4094,92798,31563
4095,92804,12506
4096,92809,74747
4097,92842,70199
4098,92843,39507
4099,92854,62185
4100,92897,24826
4101,92904,30994
4102,92948,17159
4103,92965,10110
4104,92974,18935
4105,83907,764
4106,92997,20287
4107,93006,26964
4108,93029,71881
4109,93036,15658
4110,93044,4918
4111,93073,28368
4112,93092,58084
4113,93093,52780
4114,93104,48149
4115,93186,26156
4116,93200,34101
4117,93209,32054
4118,93215,14464
4119,93225,65501
4120,93231,32227
4121,93260,2614
4122,93277,40962
4123,93278,12704
4124,93300,580
4125,93405,24828
4126,93407,13703
4127,93418,36914
4128,93437,1547
4129,93467,42010
4130,93476,2608
4131,93477,32058
4132,93493,10019
4133,93507,11649
4134,93539,84499
4135,93560,13509
4136,93562,63639
4137,93567,30175
4138,93589,51521
4139,93638,34379
4140,93648,22915
4141,192111,24940
4142,190524,37302
4143,242998,10984
4144,118694,843
4145,177769,121091
4146,120753,318
4147,250478,12806
4148,212985,9740
4149,239948,10878
4151,216787,10697
4152,190861,7093
4153,231775,16300
4154,265632,19405
4155,230838,1921
4156,177650,44412
4157,249893,21620
4158,166276,23685
4159,233142,12138
4160,191636,48217
4161,236493,6073
4162,250720,39180
4163,262462,35569
4164,182000,25208
4165,244504,82103
4166,251031,19513
4167,179626,2749
4168,192071,10050
4169,212380,17203
4171,236447,95682
4172,161977,54968
4173,220157,49929
4174,99073,2302
4175,116447,32686
4176,107474,13889
4177,81163,6028
4178,31742,51802
4179,82912,42148
4180,91836,29492
4181,96223,25447
4182,90213,28410
4183,100842,38545
4184,39190,19490
4185,65687,31151
4186,60424,1888
4187,57251,38805
4188,44685,16618
4189,59245,2428
4190,53793,22013
4191,60086,15598
4192,46899,43332
4193,113026,62127
4194,37800,56137
4195,66740,17965
4196,59465,29067
4197,79781,33250
4198,80421,14460
4199,99385,17466
4200,101764,9594
4201,77504,35976
4202,68617,4986
4203,102005,2453
4204,85868,33676
4205,100140,4587
4206,97880,31004
4207,100232,12773
4208,127952,125099
4209,201776,27859
4210,91474,11454
4211,100486,38718
4212,77413,4192
4213,97179,11607
4214,88000,14052
4215,93857,16889
4216,100049,39934
4217,118540,26580
4218,91860,21309
4219,89208,16263
4220,71771,4985
4221,102517,20704
4222,87015,23730
4223,215750,853
4224,242445,10877
4225,205873,5257
4226,209144,77
4227,250274,20322
4228,125022,10833
4229,239949,20309
4230,120352,125093
4231,244970,12658
4232,227538,10054
4233,246989,10646
4234,236784,2575
4235,245712,55
4236,206187,65075
4237,247380,44379
4238,164334,2043
4239,221027,4133
4240,189192,56715
4241,266860,10991
4242,221889,15940
4243,268200,26791
4244,260332,44069
4245,238588,68894
4246,243155,634
4247,245686,10956
4248,236348,19366
4249,246002,136558
4250,201485,28308
4251,221073,9519
4252,255094,13898
4253,210149,196280
4254,231402,9290
4255,240515,13166
4256,240402,32590
4258,251191,153141
4259,211492,52654
4260,199129,70282
4261,116882,47643
4262,86250,111
4263,55895,32488
4265,132245,10477
4266,245120,12484
4267,203755,2144
4268,141907,24113
4269,234570,118052
4270,209163,1734
4271,243889,38047
4272,162023,8076
4273,240913,4973
4274,56937,8095
4275,85811,849
4276,89504,27223
4277,16039,2981
4278,25913,39266
4279,98524,31863
4280,84917,11307
4281,62776,46498
4282,64940,11163
4283,69191,11035
4284,60429,18691
4285,101912,3784
4286,107130,78133
4287,58453,22829
4288,152015,35717
4289,80539,11936
4290,101902,25221
4291,80319,19494
4292,79638,40842
4293,90098,19357
4294,45464,33743
4295,96875,32924
4296,66011,9062
4297,93713,11174
4298,48021,934
4299,183790,9476
4300,212826,37691
4301,260775,115810
4302,208911,10613
4303,204640,19094
4304,256408,14268
4305,225071,5852
4306,126029,808
4307,206742,49453
4308,203009,824
4310,213149,676
4311,157411,88727
4312,210727,26813
4313,206917,29572
4314,234407,48109
4315,189541,291675
4316,77716,50541
4317,102343,26255
4318,100395,22414
4319,46719,43329
4320,74254,42233
4321,101587,1406
4322,95082,13554
4323,52902,17664
4324,48248,66035
4325,54130,41050
4326,95647,1632
4327,54047,966
4328,60897,12639
4329,53221,301
4330,25746,31527
4331,78227,4988
4332,94082,12623
4333,94142,11896
4334,244316,25538
4335,81159,17971
4336,110631,6498
4337,60934,5923
4338,41996,15497
4339,59885,21876
4340,255798,11090
4341,161083,14034
4342,212815,21056
4343,251075,9397
4344,244244,9705
4345,254099,26475
4346,212827,56934
4347,234288,29937
4348,194530,49922
4349,65528,10364
4350,116344,32458
4351,102685,1089
4352,98300,38043
4353,86508,9967
4354,105699,17494
4355,92272,17465
4356,45810,759
4357,45891,10297
4358,51885,29393
4359,48605,10653
4360,47574,21468
4361,84805,9576
4362,90770,22323
4363,66471,31935
4364,120374,126881
4365,244709,52616
4366,230011,10865
4367,146316,1995
4368,240462,10808
4369,232500,9799
4370,212720,644
4371,255819,16161
4372,250224,10691
4373,258038,10615
4374,212517,47596
4375,228242,21488
4376,284067,59733
4377,215139,271462
4378,203119,11826
4379,179473,24470
4380,203632,9301
4381,243493,11444
4382,226648,15564
4383,228786,60670
4384,246765,55551
4386,239395,10992
4387,271027,2140
4388,257106,4248
4389,245238,17612
4390,249380,3134
4391,224578,34899
4392,99012,8217
4393,94663,22478
4394,58953,26483
4395,52216,24382
4396,82136,11286
4397,87032,11950
4398,98369,12236
4399,58249,36245
4400,45699,43342
4401,57007,15875
4402,59124,26573
4403,53925,23439
4404,16847,10728
4405,15064,5991
4406,56217,11697
4407,91886,6106
4408,93940,22477
4409,105378,19200
4410,91983,11300
4411,59740,16211
4412,69372,28650
4413,59878,42780
4414,57693,32569
4415,82163,20075
4416,54790,28430
4417,82966,28794
4418,84788,20197
4419,47811,43316
4420,46754,34689
4421,118734,25690
4422,69467,10238
4423,53796,18929
4424,65777,4789
4425,93227,32595
4426,48261,18030
4427,63227,18988
4428,55184,11536
4429,49513,10339
4430,102690,39875
4431,28167,50031
4432,51036,976
4433,49966,69605
4434,59095,65632
4435,89716,29471
4436,74991,4780
4437,76786,11906
4438,68767,11713
4439,82176,9589
4440,67824,12481
4441,77594,13333
4442,89461,13938
4443,82869,10540
4444,68935,9462
4445,163862,82623
4446,173840,2114
4447,250494,8835
4448,227445,11371
4449,262210,78248
4450,242193,9517
4451,273300,25985
4452,227005,15745
4453,245280,24977
4454,188913,36107
4456,278475,58904
4458,109049,13794
4459,130445,13795
4460,159423,103488
4461,182299,73482
4462,94593,38965
4463,94594,47817
4464,94606,31052
4465,94608,10868
4466,94602,9395
4467,96764,14506
4468,94667,5333
4469,94669,4281
4470,94675,2
4471,94678,26044
4472,94701,59797
4473,94712,14911
4474,94715,15592
4475,94716,15267
4476,94739,12710
4477,94744,30502
4478,94746,19382
4479,94747,24679
4480,94761,9599
4481,94783,94440
4482,94799,17170
4483,94824,18509
4484,94828,11709
4485,94846,34604
4486,94884,14441
4487,94889,7520
4488,94894,10126
4489,94898,9602
4490,94910,23752
4491,97125,41952
4492,90887,3980
4493,94919,10127
4494,101627,12702
4495,94921,27397
4496,94933,9748
4497,94961,40095
4498,94963,10651
4499,95031,10141
4500,92929,27362
4501,95088,5680
4502,95107,26386
4503,95119,34053
4504,95145,25884
4505,95169,26355
4506,95174,10675
4507,95178,38982
4508,95243,10130
4509,95253,2617
4510,95288,38615
4511,95304,21362
4512,95326,30690
4513,95333,75889
4514,95334,38500
4515,95360,26723
4516,95409,20443
4517,95484,49365
4518,95488,11347
4519,95489,12144
4520,95519,13704
4521,95532,12505
4522,95599,41963
4523,95638,13482
4524,95654,34014
4525,95662,29739
4526,95687,12120
4527,95736,47818
4528,95774,38617
4529,95801,3543
4530,95853,51321
4531,95963,9604
4532,95990,24929
4533,89907,10925
4534,95993,13965
4535,84296,24266
4536,96003,58434
4537,96018,18197
4538,96029,70842
4539,96030,38909
4540,96037,17126
4541,96071,11503
4542,96087,38558
4543,96098,9717
4544,96101,11966
4545,91949,2605
4546,96163,8740
4547,96180,25497
4548,96193,38560
4549,96200,50203
4550,96203,26798
4551,96241,91445
4552,96251,41428
4553,96256,8337
4554,96280,47493
4555,96289,8463
4556,96294,41974
4557,96316,28176
4558,96320,9493
4559,96380,26603
4560,96425,33172
4561,96426,29095
4562,96454,12582
4563,96486,10001
4564,96794,11352
4565,88708,12500
4566,92548,25678
4567,96804,25682
4568,96913,17882
4569,106393,32049
4570,96926,45225
4571,96928,1648
4572,96933,4105
4573,96943,22711
4574,96945,19124
4575,96976,69828
4576,97001,53150
4577,97027,10142
4578,97044,3064
4579,97109,86093
4580,97138,10134
4581,97142,21291
4582,97166,4925
4583,97211,30352
4584,97236,15142
4585,97235,14550
4586,97243,32075
4587,97257,2210
4588,97262,25005
4589,85475,21721
4590,97276,116014
4591,97289,11828
4592,97314,55699
4593,97328,10551
4594,97334,20713
4595,97336,27461
4596,97435,41969
4597,97438,1380
4598,96870,19157
4599,97457,11465
4600,97458,17190
4601,97478,55059
4602,97481,9085
4603,97500,17819
4604,97521,46786
4605,97531,14776
4606,97567,59585
4607,97570,32855
4608,97579,29185
4609,97607,39787
4610,97613,32059
4611,97626,505
4612,97635,4486
4613,97637,10345
4614,97659,10222
4615,97714,12774
4616,97722,14621
4617,97731,19118
4618,97737,14372
4619,97758,15138
4620,97770,9972
4621,97778,9494
4622,97790,17362
4623,97815,9942
4624,97858,8216
4625,97883,4296
4626,97889,24739
4627,97892,39197
4628,97965,9686
4629,97967,27418
4630,97987,39002
4631,98022,43345
4632,98051,31606
4633,98068,27607
4634,98073,37146
4635,98097,20006
4636,98141,8867
4637,98180,12663
4638,163025,331
4639,265029,11467
4640,222851,327
4641,162346,1548
4642,248845,13403
4643,133152,869
4644,237539,552
4645,123948,36095
4646,203540,33379
4647,261755,196859
4648,259442,47574
4649,243655,2171
4650,98184,87462
4651,98188,20307
4652,98193,19142
4653,98194,41946
4654,98206,10135
4655,98219,32767
4656,98224,56162
4657,98230,24254
4658,98253,19236
4659,98260,32261
4660,98261,60276
4661,98273,12150
4662,98282,11185
4663,98308,47045
4664,98319,18683
4665,98320,12521
4666,98343,12478
4667,98347,49788
4668,98356,31083
4669,98385,30666
4670,94035,25155
4671,98725,65015
4672,98436,24077
4673,98439,9618
4674,98442,16560
4675,98471,31608
4676,98519,22102
4677,98536,6951
4678,98546,11959
4679,98554,2616
4680,98577,7091
4681,98621,249
4682,98622,11342
4683,98663,183
4684,98678,32330
4685,108517,24126
4686,108539,8494
4687,56868,26535
4688,101465,41784
4689,65761,27431
4690,87089,2148
4691,87130,42033
4692,87428,11308
4693,116604,23239
4694,119512,53119
4695,78490,31941
4696,83366,19317
4697,83624,27813
4698,119842,57745
4699,218922,2057
4700,247638,9880
4701,266915,5175
4702,262826,21596
4703,94868,41951
4704,56059,11385
4705,77288,4484
4706,80489,11684
4707,102299,44414
4708,60668,44258
4709,64782,20391
4710,75213,12584
4711,108323,70042
4712,64285,1627
4713,80360,11542
4714,80377,17169
4715,80402,39176
4716,80408,33214
4717,80436,19267
4718,252866,2770
4719,181739,12610
4720,230600,1933
4721,244000,13496
4722,250202,21055
4723,250323,24936
4724,221559,80070
4725,261983,10972
4726,262076,207541
4727,238112,1722
4728,250687,9896
4729,168446,26665
4731,251141,125707
4732,258470,9683
4733,256524,2779
4734,261392,2294
4735,228333,10016
4736,234829,26602
4737,221799,37920
4738,208196,22230
4739,233699,206412
4740,206926,13966
4741,203166,742
4742,160710,248757
4743,255653,15104
4744,263488,8922
4745,184791,11065
4746,219400,21118
4747,155197,46727
4748,103596,16314
4749,109015,18885
4750,112255,40508
4751,80907,5922
4752,81114,27346
4753,92147,34223
4754,70917,16307
4755,118178,27681
4756,246544,11370
4757,202470,12508
4758,218619,14033
4759,269341,25462
4760,238066,223346
4761,200427,34714
4763,263957,106230
4764,243595,35176
4765,242587,18734
4766,250809,44321
4767,47795,26661
4768,13086,5998
4769,248912,58062
4770,221218,2176
4771,180734,20857
4772,229340,22617
4773,273253,75386
4774,246464,2185
4775,118589,10696
4776,139654,2034
4777,243759,21538
4778,264476,51722
4779,270971,101860
4780,255321,48834
4781,263728,30379
4782,239986,31016
4783,264578,32567
4784,82416,12537
4785,63032,9028
4786,70294,16180
4787,102316,11521
4788,79579,21028
4789,71994,27327
4790,75132,35200
4791,67921,21242
4792,53559,29756
4793,82770,82523
4794,93677,20115
4795,58092,30295
4796,53877,25767
4797,52896,33725
4798,51773,22874
4799,57193,11576
4800,29081,43860
4801,33836,43802
4802,53143,9660
4803,67588,15393
4804,55312,248
4805,50933,40885
4806,59527,25905
4807,86352,21148
4808,108473,1644
4809,86312,12502
4810,76172,66092
4811,79766,10373
4812,91993,13766
4813,44207,16380
4814,260866,12103
4815,252501,11313
4816,196229,9398
4817,236034,35066
4818,245891,45864
4819,242994,55372
4821,206314,10866
4822,273799,34549
4823,240890,9778
4824,265212,34453
4825,240419,58429
4826,80437,16121
4827,80464,40220
4828,82100,166
4829,58283,42787
4830,80474,1623
4831,80492,40932
4832,80500,32027
4833,80516,13550
4834,80520,13612
4835,80549,16769
4836,80556,42158
4837,80569,27958
4838,82226,86463
4839,80603,31703
4840,80610,1716
4841,80634,27059
4842,80641,20681
4844,219965,3172
4845,250310,17708
4846,108148,12780
4847,243255,570
4848,166924,1018
4849,206963,25641
4850,164917,16767
4851,245501,102933
4852,166110,11380
4853,72732,27396
4854,61489,26299
4855,66999,984
4856,109609,15559
4857,67093,14811
4858,84043,21741
4859,95428,77670
4860,87666,55727
4861,119682,15560
4862,102555,9585
4863,72979,14267
4864,105601,45929
4865,120681,768
4866,272020,2100
4867,200027,11091
4868,263101,3173
4869,227277,27092
4870,217355,23941
4871,246628,18192
4872,256103,11845
4873,243017,9081
4874,272152,167
4875,279286,34043
4876,245674,9378
4877,236019,27444
4878,246578,141
4879,253126,10034
4880,264796,11457
4881,243133,10778
4883,234988,67385
4884,278102,151727
4885,249478,11456
4886,198781,585
4887,267804,10796
4888,275719,23949
4889,252503,11088
4890,256380,9889
4892,246072,133115
4893,80130,45964
4894,86443,32014
4895,290332,13408
4896,241527,671
4897,245115,17731
4898,234354,20794
4899,265087,11469
4900,253798,14369
4901,266987,1535
4902,256009,1433
4903,247425,1999
4905,70169,78076
4906,72747,87774
4907,68168,23847
4908,54177,50785
4909,82558,12472
4910,73233,42258
4911,76221,11834
4912,62994,16085
4913,53717,27405
4914,53472,269
4915,83630,16441
4916,74899,11422
4917,76342,31037
4918,52415,40739
4919,90095,10656
4920,35140,32847
4921,24264,39938
4922,42539,38766
4923,35957,43510
4924,62673,35284
4925,77321,14584
4926,209037,58886
4927,76299,72277
4928,75824,5781
4929,84809,23805
4930,60437,34388
4931,80646,39867
4932,80661,11033
4933,80671,69716
4934,80707,37835
4935,80715,33356
4936,80716,3537
4937,80724,38922
4938,80728,27145
4939,80736,8738
4940,80738,28614
4941,80745,3604
4942,52564,6974
4943,74157,26398
4944,75989,42218
4945,74483,10649
4946,82350,42566
4947,76070,17689
4948,51755,34084
4949,89348,15983
4950,85862,14854
4951,100054,10847
4952,89622,33525
4953,76535,27591
4954,54135,299
4955,93966,31945
4956,81568,42160
4957,86383,10650
4958,159273,8007
4959,242252,19076
4960,160403,81442
4961,282856,50562
4962,193560,13503
4963,240772,161
4964,233841,43774
4965,270259,31064
4966,50539,31682
4967,283509,8342
4968,261066,55479
4969,37515,4886
4970,20697,228
4971,87747,23111
4972,66195,42597
4973,211915,194
4974,277371,11397
4975,259711,1903
4976,280778,11889
4977,283431,28171
4978,259393,9523
4979,265666,9428
4980,101452,1649
4981,90852,11938
4982,52320,43143
4983,89283,35201
4984,60714,42724
4985,88103,24264
4986,84684,27150
4987,86346,26978
4988,94318,19209
4989,278488,8386
4990,268397,12589
4991,279889,12312
4992,35423,11232
4993,120737,120
4994,268995,11086
4995,268978,453
4996,228687,18939
4997,217331,12724
4998,51525,11414
4999,27532,31507
5000,64652,42612
5001,36323,18783
5002,68612,12593
5003,71913,14683
5004,63415,10794
5005,52182,43136
5006,105287,45491
5007,58672,5052
5008,51201,37257
5009,248667,8489
5010,265086,855
5011,245046,12660
5012,86619,10269
5013,280707,5279
5014,277027,10950
5015,285742,1365
5016,120824,6440
5017,45555,14580
5018,104922,49410
5019,48527,28296
5020,117653,24206
5021,74937,6037
5022,57490,42987
5023,105789,61418
5024,242795,27099
5025,273923,11857
5026,237534,6312
5027,99044,11595
5028,269746,24166
5029,109417,26337
5030,93106,59066
5031,87682,77985
5032,86205,77074
5033,100530,10170
5034,103129,18317
5035,66585,98491
5036,77289,26686
5037,48312,61934
5038,83951,27273
5039,82288,848
5040,87078,9610
5041,85542,15035
5042,80752,16127
5043,80754,31603
5044,80756,32020
5045,80771,33155
5046,160399,4965
5047,240468,11891
5048,281373,11888
5049,83511,150
5050,206608,35263
5051,243862,112
5052,268696,125717
5053,109288,20678
5054,85271,15050
5055,106770,10423
5056,71691,11710
5057,57071,17691
5058,74626,27378
5059,145046,57976
5060,66026,651
5061,87751,31955
5062,60955,20620
5063,55257,18647
5064,245844,11362
5065,265349,2637
5066,281358,10229
5068,276501,12659
5069,270933,68149
5071,220627,35650
5072,293416,9606
5073,208990,11447
5074,250081,16550
5075,219405,13915
5076,106223,34723
5077,97116,31674
5078,87233,52744
5079,47688,43340
5080,240900,20009
5081,188453,2084
5082,201899,50225
5083,295552,74692
5084,71266,39775
5085,46828,51044
5086,101891,29475
5087,78122,4267
5088,72353,4031
5089,82525,47871
5090,50781,11594
5091,70354,19562
5092,265298,11870
5093,233469,9884
5094,246894,11535
5095,265713,27593
5096,109190,11212
5097,24914,29887
5098,27527,32484
5099,28988,28345
5100,85891,69928
5101,86194,21921
5102,107985,21845
5103,108037,11528
5104,103186,2441
5105,69995,931
5106,275022,17130
5107,251114,10592
5108,251160,8470
5109,280030,16690
5110,247745,39939
5111,107034,9272
5112,253200,14778
5113,60200,19137
5114,44391,32499
5115,60218,8737
5116,50306,33668
5117,73026,39282
5118,68687,40687
5119,54269,37230
5120,69281,993
5121,75276,11698
5122,67803,41357
5123,70819,42458
5124,55539,93427
5125,81698,14475
5126,50294,43715
5127,259288,10052
5128,238546,11979
5129,260746,75151
5130,229002,35868
5131,207524,13791
5132,231956,27824
5134,291341,9991
5135,265343,480
5136,275067,44340
5137,143861,18984
5138,301893,25006
5139,74174,23479
5140,77199,66946
5141,75718,19050
5142,61781,38442
5143,48310,108266
5144,51876,108267
5145,59415,39387
5146,216651,15999
5147,50986,614
5148,57889,56133
5149,46839,121703
5150,124185,77955
5151,243736,2752
5152,277434,10590
5153,204700,40723
5154,69729,29039
5155,68273,22910
5156,66830,42517
5157,94860,40364
5158,85380,115332
5159,104254,13225
5160,82559,21380
5161,110146,46717
5162,91295,63510
5163,92576,20465
5164,108395,35614
5165,80057,7219
5166,27286,35810
5167,39645,18649
5168,43983,18646
5169,38057,17058
5170,278295,13950
5171,268695,2135
5172,290212,15186
5173,127516,43997
5174,99566,31651
5175,99768,47869
5176,160498,207490
5177,35015,965
5178,109855,33135
5179,80798,10889
5180,80813,16149
5181,80836,54287
5182,80846,25628
5183,80850,65262
5184,80855,10935
5185,80863,44004
5186,80888,22288
5187,80889,32030
5188,80895,119617
5189,80904,29343
5190,80928,39503
5192,80934,7988
5193,80948,15310
5194,76276,17909
5195,81027,22130
5196,81059,26843
5197,81060,27458
5198,81070,14807
5199,81071,14729
5200,81109,46973
5201,81112,8690
5202,81176,39543
5203,81178,39578
5204,81182,3418
5205,81184,30924
5206,81186,14929
5207,81187,75552
5208,81237,18910
5210,81248,24919
5211,81249,26200
5212,81259,24825
5213,81268,38147
5214,76489,24032
5215,81269,26179
5216,81323,4499
5217,82924,11333
5218,268380,425
5219,120804,1576
5220,284490,5851
5221,216799,25014
5222,264761,15647
5223,256259,25110
5224,282864,38880
5225,245574,1391
5226,85154,18172
5227,55774,24248
5228,32520,14605
5229,125209,19797
5230,40679,17804
5231,35262,31805
5232,32993,13861
5233,38032,29021
5234,34116,31812
5235,105459,13006
5236,97106,28213
5237,83169,10627
5238,81420,42750
5239,81441,27930
5240,81445,259557
5241,81480,28124
5242,81485,41034
5243,81499,11563
5244,81506,15119
5245,81518,55792
5246,81529,12705
5247,76729,11006
5248,86325,15120
5249,81547,40072
5250,81562,21629
5251,81590,16026
5252,81609,2371
5253,81614,73134
5254,187738,36586
5255,279781,6020
5256,286162,39541
5258,262432,18292
5259,54988,29394
5260,192745,112942
5261,67345,90974
5262,55200,29402
5263,58620,29396
5264,250305,15028
5265,266452,9275
5266,258000,4547
5267,265662,14635
5268,248190,29135
5269,254686,1791
5272,279065,35651
5273,188128,62956
5274,109217,116904
5275,68309,22784
5276,87100,40814
5277,87222,53426
5278,89167,24585
5279,102103,17990
5280,102829,129542
5281,96466,5678
5282,257756,11560
5283,283111,11452
5284,245407,18435
5285,246134,35944
5286,216689,64310
5287,98994,25501
5288,83590,26851
5289,39204,17487
5290,58100,34276
5291,42876,548
5292,76723,11590
5293,264472,1537
5294,264616,12149
5295,191074,44373
5296,253867,11812
5297,266391,35080
5298,219822,441
5299,259446,8346
5300,50086,14168
5301,72705,32617
5302,72737,31671
5303,99892,2565
5304,38890,307
5305,95989,15482
5306,93854,45878
